DATA SET,DATE,PLAYER FULL NAME,POSITION,OWN TEAM,OPP TEAM,VENUE (R/H),MIN,FG,FGA,3P,3PA,FT,FTA,OR,DR,TOT,A,PF,ST,TO,BL,PTS
2007-2008 Regular Season,03/23/2008,Oleksiy Pecherov,C,Washington,Detroit,H,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-2008 Regular Season,03/23/2008,Stephen Jackson,SF,Golden State,LA Lakers,R,43.3,8,20,6,11,9,9,0,4,4,5,4,3,2,1,31
2007-2008 Regular Season,03/23/2008,Al Harrington,PF,Golden State,LA Lakers,R,36.8,4,10,1,4,4,5,1,9,10,2,4,1,1,0,13
2007-2008 Regular Season,03/23/2008,Andris Biedrins,C,Golden State,LA Lakers,R,22.6,3,3,0,0,0,0,3,2,5,0,6,3,0,0,6
2007-2008 Regular Season,03/23/2008,Baron Davis,PG,Golden State,LA Lakers,R,42.4,7,20,2,6,2,2,0,1,1,4,4,4,4,0,18
2007-2008 Regular Season,03/23/2008,Monta Ellis,SG,Golden State,LA Lakers,R,48.0,12,22,0,0,7,7,1,6,7,5,5,1,3,1,31
2007-2008 Regular Season,03/23/2008,Brandan Wright,PF,Golden State,LA Lakers,R,11.2,2,3,0,0,2,3,3,2,5,1,0,0,1,3,6
2007-2008 Regular Season,03/23/2008,Kelenna Azubuike,SG,Golden State,LA Lakers,R,28.5,2,9,1,3,4,4,2,6,8,2,3,1,0,2,9
2007-2008 Regular Season,03/23/2008,Matt Barnes,SF,Golden State,LA Lakers,R,7.3,0,2,0,1,1,4,1,2,3,0,0,0,0,0,1
2007-2008 Regular Season,03/23/2008,Vladimir Radmanovic,PF,LA Lakers,Golden State,H,36.7,3,8,1,4,2,2,1,2,3,3,3,0,1,0,9
2007-2008 Regular Season,03/23/2008,Lamar Odom,SF,LA Lakers,Golden State,H,42.6,6,19,0,3,7,7,9,13,22,4,5,2,5,4,19
2007-2008 Regular Season,03/23/2008,Ronny Turiaf,C,LA Lakers,Golden State,H,23.3,6,10,0,0,4,5,2,4,6,3,4,1,5,3,16
2007-2008 Regular Season,03/23/2008,Kobe Bryant,SG,LA Lakers,Golden State,H,46.4,13,30,3,9,7,7,2,12,14,8,4,1,3,0,36
2007-2008 Regular Season,03/23/2008,Derek Fisher,PG,LA Lakers,Golden State,H,32.7,6,10,3,4,1,1,1,2,3,0,3,0,0,0,16
2007-2008 Regular Season,03/23/2008,Luke Walton,PF,LA Lakers,Golden State,H,26.9,2,3,0,0,0,0,1,3,4,6,1,0,3,1,4
2007-2008 Regular Season,03/23/2008,Jordan Farmar,PG,LA Lakers,Golden State,H,15.3,3,10,1,4,3,5,1,2,3,2,2,0,1,0,10
2007-2008 Regular Season,03/23/2008,Sasha Vujacic,SG,LA Lakers,Golden State,H,16.1,0,5,0,3,1,2,2,3,5,0,1,0,0,0,1
2007-2008 Regular Season,03/23/2008,Bruce Bowen,SF,San Antonio,Dallas,R,40.6,2,8,1,5,0,0,1,8,9,2,2,0,0,0,5
2007-2008 Regular Season,03/23/2008,Tim Duncan,PF,San Antonio,Dallas,R,34.9,7,21,0,0,5,6,3,10,13,1,2,0,2,1,19
2007-2008 Regular Season,03/23/2008,Fabricio Oberto,C,San Antonio,Dallas,R,14.0,2,6,0,0,0,0,4,1,5,0,0,0,0,1,4
2007-2008 Regular Season,03/23/2008,Michael Finley,SF,San Antonio,Dallas,R,23.7,0,7,0,3,2,2,1,4,5,0,2,2,1,0,2
2007-2008 Regular Season,03/23/2008,Tony Parker,PG,San Antonio,Dallas,R,37.4,4,21,0,2,5,5,0,4,4,3,3,0,0,0,13
2007-2008 Regular Season,03/23/2008,Manu Ginobili,SG,San Antonio,Dallas,R,34.3,6,15,3,8,11,11,4,4,8,6,2,1,0,1,26
2007-2008 Regular Season,03/23/2008,Kurt Thomas,PF,San Antonio,Dallas,R,14.9,3,5,0,0,0,0,2,3,5,1,2,1,1,1,6
2007-2008 Regular Season,03/23/2008,Ime Udoka,SF,San Antonio,Dallas,R,29.6,3,4,1,1,0,0,0,4,4,1,1,1,1,1,7
2007-2008 Regular Season,03/23/2008,Jacque Vaughn,PG,San Antonio,Dallas,R,10.6,3,4,0,0,0,0,1,0,1,2,2,0,0,0,6
2007-2008 Regular Season,03/23/2008,Josh Howard,SF,Dallas,San Antonio,H,39.1,5,12,1,4,2,4,2,7,9,2,2,0,1,1,13
2007-2008 Regular Season,03/23/2008,Dirk Nowitzki,PF,Dallas,San Antonio,H,26.0,4,13,0,1,3,3,0,7,7,4,2,0,0,3,11
2007-2008 Regular Season,03/23/2008,Erick Dampier,C,Dallas,San Antonio,H,24.2,2,2,0,0,0,0,0,6,6,0,2,0,1,2,4
2007-2008 Regular Season,03/23/2008,Jerry Stackhouse,SG,Dallas,San Antonio,H,33.3,7,15,3,6,2,2,0,4,4,0,4,0,2,0,19
2007-2008 Regular Season,03/23/2008,Jason Kidd,PG,Dallas,San Antonio,H,34.6,3,10,1,5,0,0,0,7,7,5,2,1,3,1,7
2007-2008 Regular Season,03/23/2008,Jason Terry,PG,Dallas,San Antonio,H,28.2,7,13,1,3,2,2,0,3,3,3,5,2,0,1,17
2007-2008 Regular Season,03/23/2008,Brandon Bass,PF,Dallas,San Antonio,H,11.7,2,6,0,0,0,0,0,1,1,1,1,0,2,0,4
2007-2008 Regular Season,03/23/2008,Tyronn Lue,PG,Dallas,San Antonio,H,10.0,2,2,0,0,0,0,0,1,1,0,1,0,0,1,4
2007-2008 Regular Season,03/23/2008,Malik Allen,PF,Dallas,San Antonio,H,14.4,0,0,0,0,0,0,1,1,2,0,4,0,0,0,0
2007-2008 Regular Season,03/23/2008,Devean George,SF,Dallas,San Antonio,H,18.6,1,3,0,1,0,0,0,3,3,1,3,0,1,1,2
2007-2008 Regular Season,03/24/2008,Andre Iguodala,SG,Philadelphia,Boston,R,43.4,10,17,0,2,8,15,2,2,4,4,4,3,2,0,28
2007-2008 Regular Season,03/24/2008,Reggie Evans,PF,Philadelphia,Boston,R,22.7,2,6,0,0,2,2,1,3,4,1,4,1,1,0,6
2007-2008 Regular Season,03/24/2008,Samuel Dalembert,C,Philadelphia,Boston,R,37.7,2,4,0,0,2,4,2,10,12,0,3,1,3,2,6
2007-2008 Regular Season,03/24/2008,Willie Green,SG,Philadelphia,Boston,R,25.7,1,7,0,2,2,2,0,1,1,3,0,1,1,0,4
2007-2008 Regular Season,03/24/2008,Andre Miller,PG,Philadelphia,Boston,R,45.1,8,20,0,2,4,6,2,4,6,6,2,1,5,0,20
2007-2008 Regular Season,03/24/2008,Thaddeus Young,PF,Philadelphia,Boston,R,25.0,6,8,0,0,4,5,4,5,9,0,3,0,0,0,16
2007-2008 Regular Season,03/24/2008,Rodney Carney,SF,Philadelphia,Boston,R,9.7,2,4,1,2,0,0,0,2,2,0,0,1,0,0,5
2007-2008 Regular Season,03/24/2008,Jason Smith,PF,Philadelphia,Boston,R,5.4,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2007-2008 Regular Season,03/24/2008,Lou Williams,SG,Philadelphia,Boston,R,20.6,1,5,0,1,7,8,1,2,3,1,0,2,1,0,9
2007-2008 Regular Season,03/24/2008,Calvin Booth,C,Philadelphia,Boston,R,4.9,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1
2007-2008 Regular Season,03/24/2008,Paul Pierce,SF,Boston,Philadelphia,H,31.8,4,6,3,5,1,4,0,3,3,3,2,2,2,0,12
2007-2008 Regular Season,03/24/2008,Kevin Garnett,PF,Boston,Philadelphia,H,31.8,7,13,0,0,4,4,2,3,5,2,2,1,3,0,18
2007-2008 Regular Season,03/24/2008,Kendrick Perkins,C,Boston,Philadelphia,H,27.5,2,3,0,0,0,0,0,4,4,4,3,0,1,3,4
2007-2008 Regular Season,03/24/2008,Ray Allen,SG,Boston,Philadelphia,H,33.1,6,13,1,8,1,1,0,2,2,6,5,0,2,0,14
2007-2008 Regular Season,03/24/2008,Rajon Rondo,PG,Boston,Philadelphia,H,29.3,3,8,0,0,0,0,1,2,3,7,4,3,3,0,6
2007-2008 Regular Season,03/24/2008,Sam Cassell,PG,Boston,Philadelphia,H,18.7,2,6,0,1,1,1,0,1,1,3,2,1,2,0,5
2007-2008 Regular Season,03/24/2008,Eddie House,PG,Boston,Philadelphia,H,18.2,4,9,3,5,0,0,0,1,1,1,3,1,1,0,11
2007-2008 Regular Season,03/24/2008,Leon Powe,C,Boston,Philadelphia,H,21.8,5,8,0,0,6,8,1,6,7,0,3,0,0,1,16
2007-2008 Regular Season,03/24/2008,Glen Davis,C,Boston,Philadelphia,H,13.0,1,4,0,0,2,2,1,3,4,1,0,0,0,0,4
2007-2008 Regular Season,03/24/2008,Tony Allen,SG,Boston,Philadelphia,H,14.9,0,5,0,1,0,0,1,3,4,1,4,0,1,1,0
2007-2008 Regular Season,03/24/2008,Richard Jefferson,SF,New Jersey,New York,R,35.8,7,10,4,5,8,12,1,2,3,2,1,0,3,0,26
2007-2008 Regular Season,03/24/2008,Nenad Krstic,PF,New Jersey,New York,R,30.7,9,15,0,0,4,5,1,5,6,1,5,0,1,0,22
2007-2008 Regular Season,03/24/2008,Josh Boone,PF,New Jersey,New York,R,28.1,4,6,0,0,0,0,2,9,11,1,3,0,0,1,8
2007-2008 Regular Season,03/24/2008,Vince Carter,SF,New Jersey,New York,R,37.6,7,13,5,6,8,9,0,6,6,7,1,1,4,0,27
2007-2008 Regular Season,03/24/2008,Devin Harris,PG,New Jersey,New York,R,36.9,4,11,0,2,0,0,0,4,4,4,2,1,2,3,8
2007-2008 Regular Season,03/24/2008,Sean Williams,C,New Jersey,New York,R,17.4,1,3,0,0,1,2,2,6,8,1,1,0,0,1,3
2007-2008 Regular Season,03/24/2008,Bostjan Nachbar,SF,New Jersey,New York,R,21.2,2,4,1,3,1,2,0,0,0,1,0,0,3,0,6
2007-2008 Regular Season,03/24/2008,DeSagana Diop,C,New Jersey,New York,R,19.9,2,4,0,0,0,0,2,2,4,0,0,1,2,0,4
2007-2008 Regular Season,03/24/2008,Marcus Williams,PG,New Jersey,New York,R,11.0,0,2,0,1,0,0,0,3,3,4,0,0,2,0,0
2007-2008 Regular Season,03/24/2008,Maurice Ager,SG,New Jersey,New York,R,1.6,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2
2007-2008 Regular Season,03/24/2008,Jared Jeffries,SF,New York,New Jersey,H,32.7,3,6,1,1,0,2,2,5,7,1,2,2,2,1,7
2007-2008 Regular Season,03/24/2008,David Lee,SF,New York,New Jersey,H,32.5,5,13,0,0,2,2,7,6,13,0,3,2,0,2,12
2007-2008 Regular Season,03/24/2008,Zach Randolph,PF,New York,New Jersey,H,33.3,8,18,0,2,1,2,3,5,8,1,4,0,0,0,17
2007-2008 Regular Season,03/24/2008,Wilson Chandler,SF,New York,New Jersey,H,21.1,6,10,1,3,0,0,0,1,1,0,4,0,1,0,13
2007-2008 Regular Season,03/24/2008,Jamal Crawford,PG,New York,New Jersey,H,46.3,8,22,2,5,8,10,0,2,2,8,1,0,0,0,26
2007-2008 Regular Season,03/24/2008,Fred Jones,SG,New York,New Jersey,H,15.8,3,7,1,3,0,0,0,1,1,0,1,0,2,1,7
2007-2008 Regular Season,03/24/2008,Renaldo Balkman,SF,New York,New Jersey,H,7.2,0,1,0,0,0,0,1,0,1,0,2,2,0,0,0
2007-2008 Regular Season,03/24/2008,Mardy Collins,SF,New York,New Jersey,H,30.3,2,6,0,2,0,0,0,2,2,6,3,1,1,0,4
2007-2008 Regular Season,03/24/2008,Malik Rose,PF,New York,New Jersey,H,20.8,2,10,0,1,1,2,1,3,4,1,0,2,1,2,5
2007-2008 Regular Season,03/24/2008,Desmond Mason,SF,Milwaukee,Miami,R,38.7,1,6,0,0,3,6,3,2,5,1,0,0,2,0,5
2007-2008 Regular Season,03/24/2008,Charlie Villanueva,PF,Milwaukee,Miami,R,26.1,2,11,0,0,1,2,2,8,10,1,1,0,0,1,5
2007-2008 Regular Season,03/24/2008,Andrew Bogut,PF,Milwaukee,Miami,R,40.3,6,14,0,1,4,6,7,10,17,2,4,1,4,0,16
2007-2008 Regular Season,03/24/2008,Michael Redd,SG,Milwaukee,Miami,R,40.1,8,20,3,9,5,5,1,2,3,1,2,2,5,1,24
2007-2008 Regular Season,03/24/2008,Mo Williams,SG,Milwaukee,Miami,R,45.9,7,16,1,3,0,0,1,1,2,5,6,1,7,0,15
2007-2008 Regular Season,03/24/2008,Yi Jianlian,PF,Milwaukee,Miami,R,24.8,1,6,0,0,0,0,2,7,9,0,3,0,0,0,2
2007-2008 Regular Season,03/24/2008,Dan Gadzuric,C,Milwaukee,Miami,R,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-2008 Regular Season,03/24/2008,Ramon Sessions,PG,Milwaukee,Miami,R,6.2,0,1,0,0,2,2,0,2,2,1,1,0,0,0,2
2007-2008 Regular Season,03/24/2008,Royal Ivey,PG,Milwaukee,Miami,R,7.4,0,0,0,0,0,0,1,0,1,0,4,0,1,0,0
2007-2008 Regular Season,03/24/2008,Michael Ruffin,PF,Milwaukee,Miami,R,6.0,2,2,0,0,0,0,2,3,5,0,0,0,0,0,4
2007-2008 Regular Season,03/24/2008,Ricky Davis,SG,Miami,Milwaukee,H,38.6,4,14,1,2,1,2,0,4,4,3,2,2,1,0,10
2007-2008 Regular Season,03/24/2008,Earl Barron,C,Miami,Milwaukee,H,29.8,4,10,0,0,3,4,1,5,6,2,3,1,2,0,11
2007-2008 Regular Season,03/24/2008,Mark Blount,C,Miami,Milwaukee,H,18.2,1,5,0,0,0,0,1,2,3,0,1,1,1,3,2
2007-2008 Regular Season,03/24/2008,Daequan Cook,SG,Miami,Milwaukee,H,34.6,4,12,0,3,2,2,1,3,4,3,3,0,3,1,10
2007-2008 Regular Season,03/24/2008,Chris Quinn,PG,Miami,Milwaukee,H,37.9,8,13,3,5,5,5,0,4,4,4,1,4,2,0,24
2007-2008 Regular Season,03/24/2008,Joel Anthony,PF,Miami,Milwaukee,H,28.7,2,3,0,0,7,8,2,5,7,1,2,0,1,1,11
2007-2008 Regular Season,03/24/2008,Kasib Powell,SF,Miami,Milwaukee,H,22.9,2,6,0,2,0,0,0,1,1,0,1,0,0,0,4
2007-2008 Regular Season,03/24/2008,Stephane Lasme,PF,Miami,Milwaukee,H,19.4,1,3,0,0,4,4,2,2,4,1,4,1,1,3,6
2007-2008 Regular Season,03/24/2008,Blake Ahearn,PG,Miami,Milwaukee,H,10.2,0,3,0,3,0,0,1,2,3,1,3,0,0,0,0
2007-2008 Regular Season,03/24/2008,Grant Hill,SF,Phoenix,Detroit,R,40.6,7,12,0,1,1,3,2,7,9,2,2,1,0,1,15
2007-2008 Regular Season,03/24/2008,Amar'e Stoudemire,PF,Phoenix,Detroit,R,41.1,9,18,0,1,15,16,1,4,5,4,2,1,2,1,33
2007-2008 Regular Season,03/24/2008,Shaquille O'Neal,C,Phoenix,Detroit,R,42.2,5,11,0,0,2,3,3,7,10,2,5,0,3,0,12
2007-2008 Regular Season,03/24/2008,Raja Bell,SG,Phoenix,Detroit,R,34.0,2,5,1,2,0,0,0,5,5,0,6,0,3,0,5
2007-2008 Regular Season,03/24/2008,Steve Nash,PG,Phoenix,Detroit,R,39.9,9,14,3,4,2,2,0,3,3,9,1,0,1,0,23
2007-2008 Regular Season,03/24/2008,Leandro Barbosa,PG,Phoenix,Detroit,R,29.7,4,9,1,4,0,0,0,2,2,1,1,0,3,0,9
2007-2008 Regular Season,03/24/2008,Boris Diaw,SG,Phoenix,Detroit,R,18.5,1,7,0,1,0,0,1,1,2,5,1,2,1,0,2
2007-2008 Regular Season,03/24/2008,Gordan Giricek,SF,Phoenix,Detroit,R,19.2,3,4,0,0,0,0,1,1,2,1,1,0,1,1,6
2007-2008 Regular Season,03/24/2008,Tayshaun Prince,SF,Detroit,Phoenix,H,37.4,5,12,0,0,1,2,2,3,5,4,2,0,1,1,11
2007-2008 Regular Season,03/24/2008,Antonio McDyess,PF,Detroit,Phoenix,H,32.0,3,5,0,0,3,4,2,5,7,1,4,0,1,2,9
2007-2008 Regular Season,03/24/2008,Rasheed Wallace,PF,Detroit,Phoenix,H,38.6,9,21,5,10,0,0,0,9,9,2,5,1,1,2,23
2007-2008 Regular Season,03/24/2008,Arron Afflalo,SG,Detroit,Phoenix,H,21.1,3,7,0,1,0,0,1,3,4,3,1,1,1,0,6
2007-2008 Regular Season,03/24/2008,Chauncey Billups,SG,Detroit,Phoenix,H,45.2,8,18,1,7,15,16,0,1,1,6,2,2,2,0,32
2007-2008 Regular Season,03/24/2008,Jason Maxiell,PF,Detroit,Phoenix,H,10.3,2,3,0,0,1,2,2,0,2,0,1,0,0,2,5
2007-2008 Regular Season,03/24/2008,Rodney Stuckey,PG,Detroit,Phoenix,H,30.2,6,12,0,0,1,2,1,2,3,2,2,2,4,1,13
2007-2008 Regular Season,03/24/2008,Theo Ratliff,PF,Detroit,Phoenix,H,13.9,1,3,0,0,2,2,2,2,4,0,4,1,0,1,4
2007-2008 Regular Season,03/24/2008,Jarvis Hayes,SF,Detroit,Phoenix,H,15.6,1,4,0,1,0,0,0,2,2,1,0,0,0,0,2
2007-2008 Regular Season,03/24/2008,Lindsey Hunter,PG,Detroit,Phoenix,H,9.5,1,2,1,2,0,0,0,2,2,0,1,1,1,0,3
2007-2008 Regular Season,03/24/2008,Amir Johnson,SF,Detroit,Phoenix,H,11.3,1,2,0,0,0,0,2,1,3,0,1,0,1,0,2
2007-2008 Regular Season,03/24/2008,Carmelo Anthony,SF,Denver,Memphis,R,34.0,8,15,1,3,6,8,0,9,9,5,5,3,2,0,23
2007-2008 Regular Season,03/24/2008,Kenyon Martin,PF,Denver,Memphis,R,36.2,7,8,0,0,0,0,1,9,10,0,4,1,1,2,14
2007-2008 Regular Season,03/24/2008,Marcus Camby,C,Denver,Memphis,R,32.0,1,5,0,0,3,4,1,14,15,4,2,1,3,7,5
2007-2008 Regular Season,03/24/2008,Allen Iverson,SG,Denver,Memphis,R,41.0,8,21,3,9,7,7,0,1,1,7,1,3,0,0,26
2007-2008 Regular Season,03/24/2008,Anthony Carter,PG,Denver,Memphis,R,24.7,5,7,0,1,2,2,1,1,2,7,2,0,1,0,12
2007-2008 Regular Season,03/24/2008,J.R. Smith,SG,Denver,Memphis,R,21.4,9,15,7,12,2,3,1,0,1,1,2,1,1,0,27
2007-2008 Regular Season,03/24/2008,Eduardo Najera,PF,Denver,Memphis,R,21.0,2,3,2,3,0,0,1,2,3,2,1,1,1,1,6
2007-2008 Regular Season,03/24/2008,Linas Kleiza,PF,Denver,Memphis,R,16.5,3,9,1,5,0,0,0,0,0,0,2,0,3,0,7
2007-2008 Regular Season,03/24/2008,Chucky Atkins,PG,Denver,Memphis,R,7.0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0
2007-2008 Regular Season,03/24/2008,Yakhouba Diawara,SG,Denver,Memphis,R,2.1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
2007-2008 Regular Season,03/24/2008,Steven Hunter,C,Denver,Memphis,R,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-2008 Regular Season,03/24/2008,Taurean Green,SG,Denver,Memphis,R,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-2008 Regular Season,03/24/2008,Rudy Gay,SF,Memphis,Denver,H,41.6,13,28,2,7,2,2,1,2,3,2,1,1,4,3,30
2007-2008 Regular Season,03/24/2008,Hakim Warrick,PF,Memphis,Denver,H,34.0,10,13,2,2,7,8,3,4,7,0,0,3,1,0,29
2007-2008 Regular Season,03/24/2008,Darko Milicic,C,Memphis,Denver,H,11.3,0,4,0,0,0,0,1,3,4,0,4,0,1,0,0
2007-2008 Regular Season,03/24/2008,Mike Miller,SF,Memphis,Denver,H,37.6,7,20,4,10,1,1,3,11,14,0,3,1,2,0,19
2007-2008 Regular Season,03/24/2008,Mike Conley,PG,Memphis,Denver,H,24.0,1,5,0,0,1,2,1,5,6,4,2,1,1,0,3
2007-2008 Regular Season,03/24/2008,Jason Collins,C,Memphis,Denver,H,24.9,1,1,0,0,0,2,3,5,8,2,5,0,2,1,2
2007-2008 Regular Season,03/24/2008,Juan Carlos Navarro,SG,Memphis,Denver,H,15.0,0,5,0,2,0,0,0,1,1,3,1,0,1,0,0
2007-2008 Regular Season,03/24/2008,Kyle Lowry,PG,Memphis,Denver,H,24.0,4,11,0,1,1,2,0,2,2,4,3,1,1,0,9
2007-2008 Regular Season,03/24/2008,Javaris Crittenton,SG,Memphis,Denver,H,23.4,6,9,1,2,1,2,1,1,2,3,0,1,1,0,14
2007-2008 Regular Season,03/24/2008,Casey Jacobsen,SF,Memphis,Denver,H,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-2008 Regular Season,03/24/2008,Brian Cardinal,PF,Memphis,Denver,H,2.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-2008 Regular Season,03/24/2008,Metta World Peace,SF,Sacramento,Houston,R,40.3,7,17,3,4,0,0,1,2,3,6,4,1,4,0,17
2007-2008 Regular Season,03/24/2008,Mikki Moore,C,Sacramento,Houston,R,27.4,3,8,0,0,1,2,2,2,4,6,4,0,1,0,7
2007-2008 Regular Season,03/24/2008,Brad Miller,C,Sacramento,Houston,R,30.1,3,6,1,2,0,0,2,5,7,4,1,1,2,2,7
2007-2008 Regular Season,03/24/2008,Kevin Martin,PG,Sacramento,Houston,R,30.9,7,11,1,3,3,4,1,1,2,3,6,0,1,0,18
2007-2008 Regular Season,03/24/2008,Beno Udrih,PG,Sacramento,Houston,R,10.1,1,4,0,0,0,0,0,1,1,1,0,0,0,0,2
2007-2008 Regular Season,03/24/2008,John Salmons,PG,Sacramento,Houston,R,25.3,4,7,0,1,7,8,2,3,5,2,3,0,1,1,15
2007-2008 Regular Season,03/24/2008,Spencer Hawes,C,Sacramento,Houston,R,17.9,3,4,0,0,0,2,0,2,2,0,3,1,0,0,6
2007-2008 Regular Season,03/24/2008,Anthony Johnson,PG,Sacramento,Houston,R,21.5,3,5,1,2,0,0,0,0,0,1,2,0,1,0,7
2007-2008 Regular Season,03/24/2008,Francisco Garcia,SF,Sacramento,Houston,R,27.7,7,13,3,5,0,0,0,5,5,2,3,1,2,0,17
2007-2008 Regular Season,03/24/2008,Quincy Douby,PG,Sacramento,Houston,R,9.0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,4
2007-2008 Regular Season,03/24/2008,Shane Battier,SF,Houston,Sacramento,H,38.0,5,12,0,4,5,8,2,3,5,1,1,0,0,0,15
2007-2008 Regular Season,03/24/2008,Luis Scola,PF,Houston,Sacramento,H,21.9,5,9,0,0,1,2,0,3,3,0,3,1,1,0,11
2007-2008 Regular Season,03/24/2008,Dikembe Mutombo,C,Houston,Sacramento,H,16.9,2,2,0,0,2,2,3,6,9,0,1,0,1,1,6
2007-2008 Regular Season,03/24/2008,Tracy McGrady,SF,Houston,Sacramento,H,40.7,5,16,0,4,7,9,1,1,2,6,3,2,1,0,17
2007-2008 Regular Season,03/24/2008,Rafer Alston,PG,Houston,Sacramento,H,38.9,9,17,3,6,7,8,1,2,3,5,0,2,0,0,28
2007-2008 Regular Season,03/24/2008,Charles Hayes,C,Houston,Sacramento,H,30.4,3,4,0,0,4,5,1,6,7,4,2,1,3,0,10
2007-2008 Regular Season,03/24/2008,Carl Landry,PF,Houston,Sacramento,H,23.7,1,2,0,0,4,4,0,6,6,0,3,0,1,0,6
2007-2008 Regular Season,03/24/2008,Luther Head,SG,Houston,Sacramento,H,16.5,3,5,1,2,0,0,0,1,1,1,3,0,1,0,7
2007-2008 Regular Season,03/24/2008,Bobby Jackson,PG,Houston,Sacramento,H,13.0,2,3,1,1,3,4,2,1,3,1,0,1,1,0,8
2007-2008 Regular Season,03/24/2008,Martell Webster,SF,Portland,Seattle,R,33.7,8,20,5,9,1,1,0,5,5,3,3,0,0,0,22
2007-2008 Regular Season,03/24/2008,LaMarcus Aldridge,C,Portland,Seattle,R,22.6,5,13,0,0,0,0,1,0,1,4,1,1,2,1,10
2007-2008 Regular Season,03/24/2008,Joel Przybilla,C,Portland,Seattle,R,34.9,2,4,0,0,1,2,4,9,13,0,2,0,3,3,5
2007-2008 Regular Season,03/24/2008,Brandon Roy,SG,Portland,Seattle,R,40.0,5,17,0,2,1,2,2,3,5,1,4,0,0,0,11
2007-2008 Regular Season,03/24/2008,Steve Blake,PG,Portland,Seattle,R,36.7,3,8,1,5,0,0,1,1,2,9,2,1,2,0,7
2007-2008 Regular Season,03/24/2008,Channing Frye,C,Portland,Seattle,R,17.5,2,5,0,0,0,0,0,5,5,0,3,0,1,1,4
2007-2008 Regular Season,03/24/2008,James Jones,SF,Portland,Seattle,R,14.4,1,1,0,0,0,0,0,2,2,0,2,1,0,0,2
2007-2008 Regular Season,03/24/2008,Jarrett Jack,SG,Portland,Seattle,R,19.4,2,6,1,1,5,5,0,0,0,3,1,0,0,0,10
2007-2008 Regular Season,03/24/2008,Travis Outlaw,PF,Portland,Seattle,R,21.1,5,12,0,0,3,4,0,2,2,1,3,1,3,1,13
2007-2008 Regular Season,03/24/2008,Jeff Green,SF,Seattle,Portland,H,41.7,5,17,2,4,4,4,1,5,6,2,1,0,2,1,16
2007-2008 Regular Season,03/24/2008,Nick Collison,C,Seattle,Portland,H,38.3,6,8,0,0,1,4,4,7,11,2,3,0,1,1,13
2007-2008 Regular Season,03/24/2008,Johan Petro,C,Seattle,Portland,H,26.0,4,9,0,0,2,3,0,4,4,1,3,2,2,1,10
2007-2008 Regular Season,03/24/2008,Kevin Durant,SG,Seattle,Portland,H,38.8,9,13,1,2,4,5,1,8,9,3,4,0,1,1,23
2007-2008 Regular Season,03/24/2008,Luke Ridnour,PG,Seattle,Portland,H,43.5,6,12,0,2,3,4,0,1,1,9,1,1,3,0,15
2007-2008 Regular Season,03/24/2008,Francisco Elson,C,Seattle,Portland,H,16.7,0,2,0,0,0,0,0,3,3,1,1,2,0,0,0
2007-2008 Regular Season,03/24/2008,Damien Wilkins,SF,Seattle,Portland,H,30.5,7,11,3,3,3,4,1,6,7,2,2,0,0,0,20
2007-2008 Regular Season,03/24/2008,Eddie Gill,PG,Seattle,Portland,H,4.5,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0
2007-2008 Regular Season,03/24/2008,Adrian Griffin,SG,Seattle,Portland,H,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-2008 Regular Season,03/24/2008,Lamar Odom,SF,LA Lakers,Golden State,R,53.0,10,15,0,0,3,5,5,16,21,5,3,2,3,5,23
2007-2008 Regular Season,03/24/2008,Vladimir Radmanovic,PF,LA Lakers,Golden State,R,26.6,3,7,2,5,2,2,2,3,5,1,1,0,3,0,10
2007-2008 Regular Season,03/24/2008,Ronny Turiaf,C,LA Lakers,Golden State,R,32.6,4,9,0,0,3,4,1,7,8,1,4,0,2,2,11
2007-2008 Regular Season,03/24/2008,Kobe Bryant,SG,LA Lakers,Golden State,R,51.9,11,30,1,5,7,7,2,9,11,7,4,1,3,0,30
2007-2008 Regular Season,03/24/2008,Derek Fisher,PG,LA Lakers,Golden State,R,36.9,7,18,4,10,0,0,0,0,0,4,2,0,0,0,18
2007-2008 Regular Season,03/24/2008,Luke Walton,PF,LA Lakers,Golden State,R,23.3,2,3,0,0,4,4,4,3,7,3,2,0,2,0,8
2007-2008 Regular Season,03/24/2008,Jordan Farmar,PG,LA Lakers,Golden State,R,16.1,2,7,0,4,0,1,0,0,0,3,1,1,0,0,4
2007-2008 Regular Season,03/24/2008,Sasha Vujacic,SG,LA Lakers,Golden State,R,24.6,7,13,5,11,0,0,0,1,1,3,1,2,3,0,19
